Ext_concept_id,LOCAL_CONCEPT_ID,Ext_concept_name,Ext_domain_id,Ext_vocabulary_id,Ext_concept_class_ID,Ext_STANDARD_CONCEPT,Ext_concept_code,Ext_Valid_start_date,Ext_Valid_end_date,Ext_Invalid_reason,Ext_PREDICATE_ID,Ext_CONFIDENCE,Ext_provenance,Ext_subvocabulary_id,,Origin,Date_of_Variable_Modification,Map_to_OMOP,transferred_to_fairhub_REDCap_dataset,Protected_or_open-source,Extension_Needed,FORM_NAME,FIELD_TYPE,FIELD_ID,FIELD_ID_NUM,SRC_CODE,SRC_CODE_ID,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,LOCAL_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_STANDARD_CONCEPT,TARGET_CONCEPT_CODE,CONFIDENCE,MODIFIER,NOTES,Dev_Version,,Choices_Calculations_OR_Slider_Labels,Field_Note,PhenX_Protocol,PhenX_Protocol_ID,PhenX_Variable,PhenX_Exact_or_Modified,SRC_CODE_UNIT,SRC_CODE_DESCRIPTION_UNIT,UCUM_Concept_ID,MOCA_File_Fieldname,MOCA_File_Fieldname_Naming_Unit,MOCA_Example_Data,MOCA_Data_Type,MOCA_Value_Range,MOCA_Data_Description,Equivalent_NDA_MOCA_element_name
2005200204,2005200204,Triton-Macula 6x6-OCTA,Meas Value,AIREADI,Answer,S,LA20770-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,LA20770-6,retinal_imaging_v2,,Added,9/5/2023,Yes,Yes,open-source,Yes,retinal_imaging_v2,yesno,,,rttr_osm1,,Triton-Macula 6x6-OCTA,45885156,,"Device or Medical/Surgical Supply, including Health Information Technology (HIT)",Meas Value,LOINC,Answer,S,LA20770-6,0.5,,,10/2,,,,,,,,,,,,,,,,,
2005200205,2005200205,Triton-Macula 12x12-OCTA,Meas Value,AIREADI,Answer,S,LA20770-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,LA20770-6,retinal_imaging_v2,,Added,9/5/2023,Yes,Yes,open-source,Yes,retinal_imaging_v2,yesno,,,rttr_osm2,,Triton-Macula 12x12-OCTA,45885156,,"Device or Medical/Surgical Supply, including Health Information Technology (HIT)",Meas Value,LOINC,Answer,S,LA20770-6,0.5,,,10/2,,,,,,,,,,,,,,,,,
2005200206,2005200206,Physical Activity Monitor was worn on which wrist?,Observation,AIREADI,Clinical Observation,S,66226-2,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,66226-2,device_return,,Changed,4/23/2024,Yes,Yes,open-source,Yes,device_return,radio,dvamwenhand,,dvamwenhand,,Physical Activity Monitor was worn on which wrist?,40768904,,Which hand [PhenX],Observation,LOINC,Clinical Observation,S,66226-2,0.5,,,10/2,,"1, Right  | 2, Left | 3, Not Provided",,,,,,,,,,,,,,,
2005200207,2005200207,Physical assessment was not done,Procedure,AIREADI,Procedure,S,81375008,2024-04-11,2099-12-31,Null,skos:closeMatch,,81375008,physical_assessment,,Original,6/23/2023,Yes,Yes,open-source,Yes,physical_assessment,checkbox,,1478,pacmpyn,,,4216060,,Physical assessment,Procedure,SNOMED,Procedure,S,81375008,,,,10/2,,"999, Physical assessment was not done",,No,,,,,,,,,,,,,
2005200208,2005200208,26-30 (6 bottles),Meas Value,AIREADI,Answer,S,LA14679-7,2024-04-11,2099-12-31,Null,skos:relatedMatch,1,LA14679-7,substance_use_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,substance_use_survey,dropdown,suwndosfr,2034,26,suwndosfr_26,26-30 (6 bottles),45876700,,14 drinks or more a week,Meas Value,LOINC,Answer,S,LA14679-7,1,,,10/2,,,,No,,,,,,,,,,,,,
2005200209,2005200209,31-35 (7 bottles),Meas Value,AIREADI,Answer,S,LA14679-7,2024-04-11,2099-12-31,Null,skos:relatedMatch,1,LA14679-7,substance_use_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,substance_use_survey,dropdown,suwndosfr,2035,31,suwndosfr_31,31-35 (7 bottles),45876700,,14 drinks or more a week,Meas Value,LOINC,Answer,S,LA14679-7,1,,,10/2,,,,No,,,,,,,,,,,,,
2005200210,2005200210,More than 36 (greater than 7 bottles),Meas Value,AIREADI,Answer,S,LA14679-7,2024-04-11,2099-12-31,Null,skos:relatedMatch,1,LA14679-7,substance_use_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,substance_use_survey,dropdown,suwndosfr,2036,35,suwndosfr_35,More than 36 (greater than 7 bottles),45876700,,14 drinks or more a week,Meas Value,LOINC,Answer,S,LA14679-7,1,,,10/2,,,,No,,,,,,,,,,,,,
2005200211,2005200211,More than 20 years,Clinical Finding,AIREADI,Clinical Finding,S,OMOP5181836,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,OMOP5181836,substance_use_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,substance_use_survey,dropdown,suvptoage,2060,98,suvptoage_98,More than 20 years,903655,,Electronic cigarette smoker,Clinical Finding,OMOP Extension,Clinical Finding,S,OMOP5181836,0.25,,,10/2,,,,No,,,,,,,,,,,,,
2005200212,2005200212,More than 50 years,Condition,AIREADI,Clinical Finding,S,102524005,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.75,102524005,substance_use_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,substance_use_survey,dropdown,sumrjceddur,2075,98,sumrjceddur_98,More than 50 years,4010847,,Age more than 50 years,Condition,SNOMED,Clinical Finding,S,102524005,0.75,,,10/2,,,,No,,,,,,,,,,,,,
2005200213,2005200213,Not a problem,Meas Value,AIREADI,Answer,S,LA9619-3,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,LA9619-3,paid5_dm_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,paid5_dm_survey,radio,paid_scrd,2118,0,paid_scrd_0,Not a problem,45878810,,No apparent problem,Meas Value,LOINC,Answer,S,LA9619-3,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200214,2005200214,Minor problem,Meas Value,AIREADI,Answer,S,LA9618-5,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,LA9618-5,paid5_dm_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,paid5_dm_survey,radio,paid_scrd,2119,1,paid_scrd_1,Minor problem,45881304,,Potential problem,Meas Value,LOINC,Answer,S,LA9618-5,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200215,2005200215,Moderate problem,Meas Value,AIREADI,Answer,S,LA9618-5,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,LA9618-5,paid5_dm_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,paid5_dm_survey,radio,paid_scrd,2120,2,paid_scrd_2,Moderate problem,45881304,,Potential problem,Meas Value,LOINC,Answer,S,LA9618-5,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200216,2005200216,Somewhat serious problem,Meas Value,AIREADI,Answer,S,LA9617-7,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,LA9617-7,paid5_dm_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,paid5_dm_survey,radio,paid_scrd,2121,3,paid_scrd_3,Somewhat serious problem,45884351,,Problem,Meas Value,LOINC,Answer,S,LA9617-7,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200217,2005200217,Serious problem,Meas Value,AIREADI,Answer,S,LA9617-7,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,LA9617-7,paid5_dm_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,paid5_dm_survey,radio,paid_scrd,2122,4,paid_scrd_4,Serious problem,45884351,,Problem,Meas Value,LOINC,Answer,S,LA9617-7,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200218,2005200218, Consent Survey Start Timestamp,Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,,99423-6,consent_survey,,Original,6/23/2023,No,Yes,open-source,Yes,consent_survey,text,,1081,icfsvyts,, Consent Survey Start Timestamp,1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,,,,10/2,,,,,,,,sec,seconds,8555,,,,,,,
2005200219,2005200219,Consent Survey Completed Timestamp,Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,,99423-6,consent_survey,,Original,6/23/2023,No,Yes,open-source,Yes,consent_survey,text,,1082,icfcmpts,,Consent Survey Completed Timestamp,1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,,,,10/2,,,,,,,,sec,seconds,8555,,,,,,,
2005200220,2005200220,RxNorm (assign after visit),,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,current_medications,,Changed,3/22/2024,Yes,Yes,protected,Yes,current_medications,text,,1476,cmtrt,,RxNorm (assign after visit),,,,,,,,,,,,10/2,,BIOPORTAL:RXNORM,,No,,,,,,,,,,,,,
2005200221,2005200221,"Unit (Record the dose unit of the dose of concomitant medication/treatment/therapy taken (e.g., mg.)).",,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,current_medications,,Original,6/23/2023,Yes,Yes,protected,Yes,current_medications,dropdown,,1474,cmdosu,,"Unit (Record the dose unit of the dose of concomitant medication/treatment/therapy taken (e.g., mg.)).",,,,,,,,,,,,10/2,,"1, Percent Volume per Volume | 2, Capsule | 3, Gram | 4, Inhalation | 5, International Dosing Unit | 6, Liter per Hour | 7, Liter per Minute | 8, Milligram | 9, Milligram per Kilogram | 10, Milliliter | 11, Milliliter per Hour | 12, Milliliter per Kilogram | 13, Puff | 14, Spray | 15, Tablet | 16, Microgram | 17, Microgram per Kilogram | 18, Other",,No,,,,,,,,,,,,,
2005200222,2005200222,Puff,Device,AIREADI,Physical Object,S,463710006,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,463710006,current_medications,,Changed,3/29/2024,Yes,Yes,protected,Yes,current_medications,dropdown,cmdosu,3018,13,cmdosu_13,Puff,45758813,,Metered dose inhaler,Device,SNOMED,Physical Object,S,463710006,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200223,2005200223,Demographics Survey Started Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,demographics_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,demographics_survey,text,,1117,dmgstartts,,Demographics Survey Started Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,,,,,sec,seconds,8555,,,,,,,
2005200224,2005200224,Demograhics Survey Completed Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,demographics_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,demographics_survey,text,,1118,dmgcmpts,,Demograhics Survey Completed Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,,,,,sec,seconds,8555,,,,,,,
2005200225,2005200225,Was the activity monitor/watch sent home with the participant?,Meas Value,AIREADI,Clinical Observation,S,82611-5,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,82611-5,device_distribution,,Original,4/2/2024,Yes,Yes,open-source,Yes,device_distribution,yesno,,1433,dvamwyn,,Was the activity monitor/watch sent home with the participant?,42528781,,Wearable device external physiologic monitoring panel,Meas Value,LOINC,Clinical Observation,S,82611-5,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200226,2005200226,"If participant did not receive a device , please explain why:",Observation,AIREADI,Context-dependent,S,178291000000101,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,178291000000101,device_distribution,,Original,4/2/2024,Yes,Yes,protected,Yes,device_distribution,notes,,1436,dvamwreasn,,"If participant did not receive a device , please explain why:",44788487,,Procedure not completed,Observation,OMOP,Context-dependent,S,178291000000101,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200227,2005200227,Was the sensor inserted?,Meas Value,AIREADI,Clinical Observation,S,82611-5,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,82611-5,device_distribution,,Original,4/2/2024,Yes,Yes,open-source,Yes,device_distribution,yesno,,1439,dvcgmyn,,Was the sensor inserted?,42528781,,Wearable device external physiologic monitoring panel,Meas Value,LOINC,Clinical Observation,S,82611-5,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200228,2005200228,"If sensor was not inserted, please explain why:",Observation,AIREADI,Context-dependent,S,178291000000101,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,178291000000101,device_distribution,,Original,4/2/2024,Yes,Yes,protected,Yes,device_distribution,notes,,1442,dvcgmreasn,,"If sensor was not inserted, please explain why:",44788487,,Procedure not completed,Observation,OMOP,Context-dependent,S,178291000000101,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200229,2005200229,Interviewer code (insertion and initializing),,AIREADI,,,N/A - operational variable,2024-04-11,2099-12-31,Null,,,N/A - operational variable,device_distribution,,Original,6/23/2023,Yes,Yes,locked (unavailable),Yes,device_distribution,text,,1443,dvcgmstcrcid,,Interviewer code (insertion and initializing),none - OPS,,,,,,,N/A - operational variable,,,,10/2,,,,No,,,,,,,,,,,,,
2005200230,2005200230,Did you verify that the Dexcom sensor was initialized and recording?,Meas Value,AIREADI,Clinical Observation,S,82611-5,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,82611-5,device_distribution,,Original,4/2/2024,Yes,Yes,locked,Yes,device_distribution,yesno,,1445,dvcgmvrfy,,Did you verify that the Dexcom sensor was initialized and recording?,42528781,,Wearable device external physiologic monitoring panel,Meas Value,LOINC,Clinical Observation,S,82611-5,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200231,2005200231,Was the environmental sensor sent home with the participant?,Meas Value,AIREADI,Clinical Observation,S,82611-5,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,82611-5,device_distribution,,Original,4/2/2024,Yes,Yes,locked,Yes,device_distribution,yesno,,1446,dvenvyn,,Was the environmental sensor sent home with the participant?,42528781,,Wearable device external physiologic monitoring panel,Meas Value,LOINC,Clinical Observation,S,82611-5,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200232,2005200232,Planned method of device return,Observation,AIREADI,Attribute,S,260686004,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,260686004,device_distribution,,Original,4/2/2024,Yes,Yes,locked,Yes,device_distribution,radio,,1453,dvrtmthd,,Planned method of device return,4129438,,Method,Observation,SNOMED,Attribute,S,260686004,0.5,,,10/2,,"1, Direct to clinic | 2, Ship",,No,,,,,,,,,,,,,
2005200233,2005200233,Was the participant given return instructions sheet and shipping box?,Procedure,AIREADI,Procedure,S,362978005,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,362978005,device_distribution,,Original,4/2/2024,Yes,Yes,locked,Yes,device_distribution,yesno,,1454,dvrtnyn,,Was the participant given return instructions sheet and shipping box?,4180631,,Medical equipment or device education,Procedure,SNOMED,Procedure,S,362978005,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200234,2005200234,Demonstration of use performed,Procedure,AIREADI,Procedure,S,409073007,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,409073007,device_distribution,,Original,4/2/2024,Yes,Yes,locked,Yes,device_distribution,radio,dvenvcrcid,2945,1,dvenvcrcid_1,Demonstration of use performed,4254480,,Education,Procedure,SNOMED,Procedure,S,409073007,0.5,,,10/2,,,,,,,,,,,,,,,,,
2005200235,2005200235,Demonstration of use NOT performed,Procedure,AIREADI,Procedure,S,409073007,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,409073007,device_distribution,,Original,4/2/2024,Yes,Yes,locked,Yes,device_distribution,radio,dvenvcrcid,2946,2,dvenvcrcid_2,Demonstration of use NOT performed,4254480,,Education,Procedure,SNOMED,Procedure,S,409073007,0.25,,,10/2,,,,,,,,,,,,,,,,,
2005200236,2005200236,Date device received back from participant,Observation,AIREADI,Observation,s,410671006,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,410671006,device_return,,Original,6/23/2023,Yes,Yes,open-source,Yes,device_return,text,,1708,dvamwendat,,Date device received back from participant,4256607,,Date,Observation,SNOMED,Observation,s,410671006,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200237,2005200237,Data downloaded from transmitter?   Data downloaded/retrieved from device?,Meas Value,AIREADI,Clinical Observation,S,82611-5,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,82611-5,device_return,,Changed,4/2/2024,Yes,Yes,locked,Yes,device_return,yesno,,1715,dvcgmdwnd,,Data downloaded from transmitter?   Data downloaded/retrieved from device?,42528781,,Wearable device external physiologic monitoring panel,Meas Value,LOINC,Clinical Observation,S,82611-5,0.5,,,10/2,,,,No,,,,,,,,,,,,,
2005200238,2005200238,Less than 1 time,Meas Value,AIREADI,Answer,S,LA13829-9,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.75,LA13829-9,dietary_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,dietary_survey,radio,diet1,2183,0,diet1_0,Less than 1 time,45882431,,1 time per week,Meas Value,LOINC,Answer,S,LA13829-9,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200239,2005200239,1 - 3 times,Meas Value,AIREADI,Answer,S,LA23695-2,2024-04-11,2099-12-31,Null,skos:relatedMatch,1,LA23695-2,dietary_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,dietary_survey,radio,diet1,2184,1,diet1_1,1 - 3 times,46237352,,1-2 times,Meas Value,LOINC,Answer,S,LA23695-2,1,,,10/2,,,,,,,,,,,,,,,,,
2005200240,2005200240,5 or more,Meas Value,AIREADI,Answer,S,LA26057-2,2024-04-11,2099-12-31,Null,skos:narrowMatch,0.75,LA26057-2,dietary_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,dietary_survey,radio,diet2,2187,0,diet2_0,5 or more,21499051,,5 or more times,Meas Value,LOINC,Answer,S,LA26057-2,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200241,2005200241,2 or less,Meas Value,AIREADI,Answer,S,LA14352-1,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.75,LA14352-1,dietary_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,dietary_survey,radio,diet2,2189,2,diet2_2,2 or less,45884526,,1-2,Meas Value,LOINC,Answer,S,LA14352-1,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200242,2005200242,Less than 1,Meas Value,AIREADI,Answer,S,LA13829-9,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.75,LA13829-9,dietary_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,dietary_survey,radio,diet4,2195,0,diet4_0,Less than 1,45882431,,1 time per week,Meas Value,LOINC,Answer,S,LA13829-9,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200243,2005200243,1 time or less,Meas Value,AIREADI,Answer,S,LA13829-9,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.75,LA13829-9,dietary_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,dietary_survey,radio,diet6,2203,0,diet6_0,1 time or less,45882431,,1 time per week,Meas Value,LOINC,Answer,S,LA13829-9,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200244,2005200244,Within the past 2 years (1 year but less than 2 years ago),Meas Value,AIREADI,Answer,S,LA15790-1,2024-04-11,2099-12-31,Null,skos:relatedMatch,1,LA15790-1,ophthalmic_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,ophthalmic_survey,radio,via4,2239,3,via4_3,Within the past 2 years (1 year but less than 2 years ago),45876410,,More than 12 months ago but within the past 3 years,Meas Value,LOINC,Answer,S,LA15790-1,1,,,10/2,,,,,,,,,,,,,,,,,
2005200245,2005200245,Cost/Insurance,Meas Value,AIREADI,Answer,S,LA21462-9,2024-04-11,2099-12-31,Null,skos:broadMatch,1,LA21462-9,ophthalmic_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,ophthalmic_survey,radio,via5,2242,1,via5_1,Cost/Insurance,46237671,,Insurance,Meas Value,LOINC,Answer,S,LA21462-9,1,,,10/2,,,,,,,,,,,,,,,,,
2005200246,2005200246,Do not have/know an eye doctor,Meas Value,AIREADI,Answer,S,LA14426-3,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,LA14426-3,ophthalmic_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,ophthalmic_survey,radio,via5,2243,2,via5_2,Do not have/know an eye doctor,45883792,,Do not,Meas Value,LOINC,Answer,S,LA14426-3,0.5,,,10/2,,,,,,,,,,,,,,,,,
2005200247,2005200247,"Cannot get to the office/clinic (too far away, no transportation)",Meas Value,AIREADI,Answer,S,LA28319-4,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,LA28319-4,ophthalmic_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,ophthalmic_survey,radio,via5,2244,3,via5_3,"Cannot get to the office/clinic (too far away, no transportation)",36309220,,Transportation limitations,Meas Value,LOINC,Answer,S,LA28319-4,0.5,,,10/2,,,,,,,,,,,,,,,,,
2005200248,2005200248,Could not get an appointment,Observation,AIREADI,Clinical Observation,S,98867-5,2024-04-11,2099-12-31,Null,skos:relatedMatch,0,98867-5,ophthalmic_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,ophthalmic_survey,radio,via5,2245,4,via5_4,Could not get an appointment,1989310,,Missed scheduled appointment with healthcare provider in past Mo,Observation,LOINC,Clinical Observation,S,98867-5,0,,,10/2,,,,,,,,,,,,,,,,,
2005200249,2005200249,No reason to go (no problem),Meas Value,AIREADI,Answer,S,LA9619-3,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,LA9619-3,ophthalmic_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,ophthalmic_survey,radio,via5,2246,5,via5_5,No reason to go (no problem),45878810,,No apparent problem,Meas Value,LOINC,Answer,S,LA9619-3,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200250,2005200250,Have not thought of it,Meas Value,AIREADI,Answer,S,LA9619-3,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,LA9619-3,ophthalmic_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,ophthalmic_survey,radio,via5,2247,6,via5_6,Have not thought of it,45878810,,No apparent problem,Meas Value,LOINC,Answer,S,LA9619-3,0.5,,,10/2,,,,,,,,,,,,,,,,,
2005200251,2005200251,Will be leaving labor force voluntarily,Meas Value,AIREADI,Answer,S,LA17956-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,LA17956-6,px_sdoh_combined_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_sdoh_combined_survey,radio,pxji1,2296,5,pxji1_5,Will be leaving labor force voluntarily,45877709,,Unemployed,Meas Value,LOINC,Answer,S,LA17956-6,0.5,,,10/2,,,,Yes,280301,PX280301010000,Exact,,,,,,,,,,
2005200252,2005200252,Covered,Meas Value,AIREADI,Answer,S,LA21462-9,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,LA21462-9,px_sdoh_combined_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_sdoh_combined_survey,radio,pxhic1,2335,1,pxhic1_1,Covered,46237671,,Insurance,Meas Value,LOINC,Answer,S,LA21462-9,0.5,,,10/2,,,,Yes,11502,PX011502010100,Exact,,,,,,,,,,
2005200253,2005200253,I do NOT have health insurance,Meas Value,AIREADI,Answer,S,LA10041-4,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.75,LA10041-4,px_sdoh_combined_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_sdoh_combined_survey,radio,pxhic8,2363,0,pxhic8_0,I do NOT have health insurance,45881114,,Not Covered by Insurance,Meas Value,LOINC,Answer,S,LA10041-4,0.75,,,10/2,,,,Yes,11502,PX011502020100,Exact,,,,,,,,,,
2005200254,2005200254,I HAVE some kind of health insurance,Meas Value,AIREADI,Answer,S,LA21462-9,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,LA21462-9,px_sdoh_combined_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_sdoh_combined_survey,radio,pxhic8,2364,1,pxhic8_1,I HAVE some kind of health insurance,46237671,,Insurance,Meas Value,LOINC,Answer,S,LA21462-9,0.5,,,10/2,,,,Yes,11502,PX011502020100,Exact,,,,,,,,,,
2005200255,2005200255,Within the last 10 years (5 years but less than 10 years ago),Meas Value,AIREADI,Answer,S,LA14769-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.75,LA14769-6,px_sdoh_combined_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,px_sdoh_combined_survey,radio,pxahc1,2371,5,pxahc1_5,Within the last 10 years (5 years but less than 10 years ago),45884538,,More than 5 years,Meas Value,LOINC,Answer,S,LA14769-6,0.75,,,10/2,,,,Yes,270101,PX270101010000,Exact,,,,,,,,,,
