Origin,Date of Variable Modification,Map to OMOP?,transferred to fairhub (REDCap dataset),Protected or open-source?,Extension Needed,original sort order,FORM_NAME,FIELD_TYPE,FIELD_ID,FIELD_ID_NUM,SRC_CODE,SRC_CODE_ID,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,LOCAL_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_STANDARD_CONCEPT,TARGET_CONCEPT_CODE,PREDICATE_ID,CONFIDENCE,MODIFIER,NOTES,NOTES_Outdated,,"Choices, Calculations, OR Slider Labels",Field Note,PhenX Protocol,PhenX_Protocol_ID,PhenX_Variable,PhenX_Exact_or_Modified,Ext_Vocabulary_ID,Ext_Subvocabulary_ID,Ext_Vocabulary_Subcategory,Ext_Domain,Ext_Concept_Name ,Ext_Concept_Code ,REDCAP_ File Fieldname_Naming_Unit,SRC_CODE,SRC_CODE_DESCRITPION,UCUM_Concept_ID
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces4,2093,3,ces4_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14734-0,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,All of the time (5-7 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces5,2094,3,ces5_3,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA15665-5,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Rarely or none of the time (< 1 day),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces5,2095,2,ces5_2,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days) ,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14733-2,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Some or a little of the time (1-2 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces5,2096,1,ces5_1,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA6483-7,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Occasionally or a moderate amount of time (3-4 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces5,2097,0,ces5_0,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14734-0,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,All of the time (5-7 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces6,2098,0,ces6_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA15665-5,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Rarely or none of the time (< 1 day),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces6,2099,1,ces6_1,Some or a little of the time (1-2 days) ,2005200142,2005200142,Some or a little of the time (1-2 days) ,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14733-2,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Some or a little of the time (1-2 days) ,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces6,2100,2,ces6_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA6483-7,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Occasionally or a moderate amount of time (3-4 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces6,2101,3,ces6_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14734-0,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,All of the time (5-7 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces7,2102,0,ces7_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA15665-5,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Rarely or none of the time (< 1 day),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces7,2103,1,ces7_1,Some or a little of the time (1-2 days) ,2005200142,2005200142,Some or a little of the time (1-2 days) ,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14733-2,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Some or a little of the time (1-2 days) ,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces7,2104,2,ces7_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA6483-7,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Occasionally or a moderate amount of time (3-4 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces7,2105,3,ces7_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14734-0,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,All of the time (5-7 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces8,2106,3,ces8_3,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA15665-5,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Rarely or none of the time (< 1 day),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces8,2107,2,ces8_2,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days) ,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14733-2,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Some or a little of the time (1-2 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces8,2108,1,ces8_1,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA6483-7,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Occasionally or a moderate amount of time (3-4 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces8,2109,0,ces8_0,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14734-0,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,All of the time (5-7 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces9,2110,0,ces9_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA15665-5,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Rarely or none of the time (< 1 day),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces9,2111,1,ces9_1,Some or a little of the time (1-2 days) ,2005200142,2005200142,Some or a little of the time (1-2 days) ,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14733-2,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Some or a little of the time (1-2 days) ,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces9,2112,2,ces9_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA6483-7,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Occasionally or a moderate amount of time (3-4 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces9,2113,3,ces9_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14734-0,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,All of the time (5-7 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces10,2114,0,ces10_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA15665-5,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Rarely or none of the time (< 1 day),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces10,2115,1,ces10_1,Some or a little of the time (1-2 days) ,2005200142,2005200142,Some or a little of the time (1-2 days) ,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14733-2,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Some or a little of the time (1-2 days) ,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces10,2116,2,ces10_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA6483-7,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,Occasionally or a moderate amount of time (3-4 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,cesd10_survey,radio,ces10,2117,3,ces10_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14734-0,10/2,,,,No,,,,AIREADI,cesd10_survey,,Observation,All of the time (5-7 days),:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_scrd,2118,0,paid_scrd_0,Not a problem,2005200213,2005200213,Not a problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9619-3,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Not a problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_scrd,2119,1,paid_scrd_1,Minor problem,2005200214,2005200214,Minor problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9618-5,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Minor problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_scrd,2120,2,paid_scrd_2,Moderate problem,2005200215,2005200215,Moderate problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9618-5,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Moderate problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_scrd,2121,3,paid_scrd_3,Somewhat serious problem,2005200216,2005200216,Somewhat serious problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9617-7,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Somewhat serious problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_scrd,2122,4,paid_scrd_4,Serious problem,2005200217,2005200217,Serious problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9617-7,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Serious problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_dpr,2123,0,paid_dpr_0,Not a problem,2005200213,2005200213,Not a problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9619-3,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Not a problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_dpr,2124,1,paid_dpr_1,Minor problem,2005200214,2005200214,Minor problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9618-5,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Minor problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_dpr,2125,2,paid_dpr_2,Moderate problem,2005200215,2005200215,Moderate problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9618-5,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Moderate problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_dpr,2126,3,paid_dpr_3,Somewhat serious problem,2005200216,2005200216,Somewhat serious problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9617-7,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Somewhat serious problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_dpr,2127,4,paid_dpr_4,Serious problem,2005200217,2005200217,Serious problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9617-7,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Serious problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_wr,2128,0,paid_wr_0,Not a problem,2005200213,2005200213,Not a problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9619-3,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Not a problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_wr,2129,1,paid_wr_1,Minor problem,2005200214,2005200214,Minor problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9618-5,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Minor problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_wr,2130,2,paid_wr_2,Moderate problem,2005200215,2005200215,Moderate problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9618-5,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Moderate problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_wr,2131,3,paid_wr_3,Somewhat serious problem,2005200216,2005200216,Somewhat serious problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9617-7,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Somewhat serious problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_wr,2132,4,paid_wr_4,Serious problem,2005200217,2005200217,Serious problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9617-7,10/2,,,,No,,,,AIREADI,paid5_dm_survey,,Observation,Serious problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_eng,2133,0,paid_eng_0,Not a problem,2005200213,2005200213,Not a problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9619-3,10/2,,,,,,,,AIREADI,paid5_dm_survey,,Observation,Not a problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_eng,2134,1,paid_eng_1,Minor problem,2005200214,2005200214,Minor problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9618-5,10/2,,,,,,,,AIREADI,paid5_dm_survey,,Observation,Minor problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_eng,2135,2,paid_eng_2,Moderate problem,2005200215,2005200215,Moderate problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9618-5,10/2,,,,,,,,AIREADI,paid5_dm_survey,,Observation,Moderate problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_eng,2136,3,paid_eng_3,Somewhat serious problem,2005200216,2005200216,Somewhat serious problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9617-7,10/2,,,,,,,,AIREADI,paid5_dm_survey,,Observation,Somewhat serious problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_eng,2137,4,paid_eng_4,Serious problem,2005200217,2005200217,Serious problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9617-7,10/2,,,,,,,,AIREADI,paid5_dm_survey,,Observation,Serious problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_cml,2138,0,paid_cml_0,Not a problem,2005200213,2005200213,Not a problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9619-3,10/2,,,,,,,,AIREADI,paid5_dm_survey,,Observation,Not a problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_cml,2139,1,paid_cml_1,Minor problem,2005200214,2005200214,Minor problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9618-5,10/2,,,,,,,,AIREADI,paid5_dm_survey,,Observation,Minor problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_cml,2140,2,paid_cml_2,Moderate problem,2005200215,2005200215,Moderate problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9618-5,10/2,,,,,,,,AIREADI,paid5_dm_survey,,Observation,Moderate problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_cml,2141,3,paid_cml_3,Somewhat serious problem,2005200216,2005200216,Somewhat serious problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9617-7,10/2,,,,,,,,AIREADI,paid5_dm_survey,,Observation,Somewhat serious problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,paid5_dm_survey,radio,paid_cml,2142,4,paid_cml_4,Serious problem,2005200217,2005200217,Serious problem,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA9617-7,10/2,,,,,,,,AIREADI,paid5_dm_survey,,Observation,Serious problem,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlvex,2143,10,dmlvex_10,At least 30 minutes daily 3 or more days a week,2005200312,2005200312,At least 30 minutes daily 3 or more days a week,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14480-0,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,At least 30 minutes daily 3 or more days a week,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlvex,2144,5,dmlvex_5,Less than 30 minutes daily less than 3 days a week,2005200313,2005200313,Less than 30 minutes daily less than 3 days a week,Observation,AIREADI,Qualifier Value,S,,skos:exactMatch,1,,27789000,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,Less than 30 minutes daily less than 3 days a week,:skos:exactMatch:1:,,,,
Original,6/23/2023,Yes,Yes,open-source,No,,diabetes_survey,radio,dmlvex,2145,0,dmlvex_0,Rarely or none,45883771,,Rarely or never,Meas Value,LOINC,Answer,S,LA15665-5,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,,diabetes_survey,radio,dmlvex,2146,777,dmlvex_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,S,LA28803-7,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlact,2147,10,dmlact_10,"Active (stairs, walks, housework)",2005200314,2005200314,"Active (stairs, walks, housework)",Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA16666-2,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,"Active (stairs, walks, housework)",:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlact,2148,5,dmlact_5,Somewhat active,2005200315,2005200315,Somewhat active,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA32776-9,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,Somewhat active,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlact,2149,0,dmlact_0,"Not Active (TV, computer, phone, use lifts)",2005200316,2005200316,"Not Active (TV, computer, phone, use lifts)",Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA32775-1,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,"Not Active (TV, computer, phone, use lifts)",:skos:exactMatch:1:,,,,
Original,6/23/2023,Yes,Yes,open-source,No,,diabetes_survey,radio,dmlact,2150,777,dmlact_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,S,LA28803-7,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlhex,2151,10,dmlhex_10,Doing daily or almost daily,2005200317,2005200317,Doing daily or almost daily,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA18934-2,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,Doing daily or almost daily,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlhex,2152,5,dmlhex_5,Irregular; once or twice a week,2005200318,2005200318,Irregular; once or twice a week,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA26457-4,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,Irregular; once or twice a week,:skos:exactMatch:1:,,,,
Changed,4/22/2024,Yes,Yes,open-source,No,,diabetes_survey,radio,dmlhex,2153,0,dmlhex_0,Rarely or none,45883771,,Rarely or never,Meas Value,LOINC,Answer,S,LA15665-5,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,,diabetes_survey,radio,dmlhex,2154,777,dmlhex_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,S,LA28803-7,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlsugar,2155,10,dmlsugar_10,Rarely eat sweets,2005200319,2005200319,Rarely eat sweets,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA10066-1,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,Rarely eat sweets,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlsugar,2156,5,dmlsugar_5,Occasionally eat sweets,2005200320,2005200320,Occasionally eat sweets,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA6483-7,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,Occasionally eat sweets,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlsugar,2157,0,dmlsugar_0,Frequently eat sweets,2005200321,2005200321,Frequently eat sweets,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA6482-9,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,Frequently eat sweets,:skos:exactMatch:1:,,,,
Original,6/23/2023,Yes,Yes,open-source,No,,diabetes_survey,radio,dmlsugar,2158,777,dmlsugar_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,S,LA28803-7,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlgrain,2159,10,dmlgrain_10,Usually eat whole grain,2005200322,2005200322,Usually eat whole grain,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14747-2,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,Usually eat whole grain,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlgrain,2160,5,dmlgrain_5,Rarely eat whole grain,2005200323,2005200323,Rarely eat whole grain,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA10066-1,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,Rarely eat whole grain,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlgrain,2161,0,dmlgrain_0,Usually eat white bread or white rice,2005200324,2005200324,Usually eat white bread or white rice,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14747-2,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,Usually eat white bread or white rice,:skos:exactMatch:1:,,,,
Original,6/23/2023,Yes,Yes,open-source,No,,diabetes_survey,radio,dmlgrain,2162,777,dmlgrain_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,S,LA28803-7,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlpor,2163,10,dmlpor_10,Eat small portions and avoid second servings,2005200325,2005200325,Eat small portions and avoid second servings,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA14830-6,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,Eat small portions and avoid second servings,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,diabetes_survey,radio,dmlpor,2164,5,dmlpor_5,Occasionally limit portions,2005200326,2005200326,Occasionally limit portions,Meas Value,AIREADI,Answer,S,,skos:exactMatch,1,,LA6483-7,10/2,,,,,,,,AIREADI,diabetes_survey,,Observation,Occasionally limit portions,:skos:exactMatch:1:,,,,
