Origin,Date_of_Variable_Modification,Map_to_OMOP,transferred_to_fairhub_REDCap_dataset,Protected_or_open-source,Extension_Needed,FORM_NAME,FIELD_TYPE,FIELD_ID,FIELD_ID_NUM,temp_Question_or_Answer,SRC_CODE,SRC_CODE_ID,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,LOCAL_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_CONCEPT_CODE,TARGET_STANDARD_CONCEPT,PREDICATE_ID,CONFIDENCE,MODIFIER,value_as_concept_id,qualifier_concept_id,qualifier_source_value,NOTES,Choices_Calculations_OR_Slider_Labels
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces4,2092,Answer,2,ces4_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA6483-7,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces4,2093,Answer,3,ces4_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14734-0,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces5,2094,Answer,3,ces5_3,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA15665-5,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces5,2095,Answer,2,ces5_2,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14733-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces5,2096,Answer,1,ces5_1,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA6483-7,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces5,2097,Answer,0,ces5_0,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14734-0,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces6,2098,Answer,0,ces6_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA15665-5,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces6,2099,Answer,1,ces6_1,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14733-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces6,2100,Answer,2,ces6_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA6483-7,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces6,2101,Answer,3,ces6_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14734-0,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces7,2102,Answer,0,ces7_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA15665-5,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces7,2103,Answer,1,ces7_1,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14733-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces7,2104,Answer,2,ces7_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA6483-7,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces7,2105,Answer,3,ces7_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14734-0,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces8,2106,Answer,3,ces8_3,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA15665-5,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces8,2107,Answer,2,ces8_2,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14733-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces8,2108,Answer,1,ces8_1,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA6483-7,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces8,2109,Answer,0,ces8_0,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14734-0,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces9,2110,Answer,0,ces9_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA15665-5,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces9,2111,Answer,1,ces9_1,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14733-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces9,2112,Answer,2,ces9_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA6483-7,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces9,2113,Answer,3,ces9_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14734-0,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces10,2114,Answer,0,ces10_0,Rarely or none of the time (< 1 day),2005200141,2005200141,Rarely or none of the time (< 1 day),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA15665-5,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces10,2115,Answer,1,ces10_1,Some or a little of the time (1-2 days),2005200142,2005200142,Some or a little of the time (1-2 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14733-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces10,2116,Answer,2,ces10_2,Occasionally or a moderate amount of time (3-4 days),2005200143,2005200143,Occasionally or a moderate amount of time (3-4 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA6483-7,
Changed,4/25/2024,Yes,Yes,open-source,Yes,cesd10_survey,radio,ces10,2117,Answer,3,ces10_3,All of the time (5-7 days),2005200144,2005200144,All of the time (5-7 days),Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14734-0,
Changed,4/25/2024,Yes,Yes,protected,Yes,current_medications,text,,1476,Question,cmtrt,,RxNorm (assign after visit),2005200220,2005200220,RxNorm (assign after visit),Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,,BIOPORTAL:RXNORM
Changed,4/25/2024,Yes,Yes,protected,Yes,current_medications,dropdown,,1474,Question,cmdosu,,"Unit (Record the dose unit of the dose of concomitant medication/treatment/therapy taken (e.g., mg.)).",2005200221,2005200221,"Unit (Record the dose unit of the dose of concomitant medication/treatment/therapy taken (e.g., mg.)).",Observation,AIREADI,Clinical Observation,,S,skos:exactMatch,1,,,,,,"1, Percent Volume per Volume | 2, Capsule | 3, Gram | 4, Inhalation | 5, International Dosing Unit | 6, Liter per Hour | 7, Liter per Minute | 8, Milligram | 9, Milligram per Kilogram | 10, Milliliter | 11, Milliliter per Hour | 12, Milliliter per Kilogram | 13, Puff | 14, Spray | 15, Tablet | 16, Microgram | 17, Microgram per Kilogram | 18, Other"
Changed,4/25/2024,Yes,Yes,protected,Yes,current_medications,dropdown,cmdosu,3018,Answer,13,cmdosu_13,Puff,2005200222,2005200222,Puff,Device,AIREADI,Physical Object,,S,skos:exactMatch,1,,,,,463710006,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,,1224,Question,dmlvex,,"In a typical week, how often do you engage in vigorous exercise? (Examples: hiking, jogging at 6 mph, shoveling, carrying heavy loads, bicycling fast (14-16 mph), playing basketball, playing soccer, playing tennis, or any activity during which you cannot say more than a few words without taking a breath)",2005200277,2005200277,"In a typical week, how often do you engage in vigorous exercise? (Examples: hiking, jogging at 6 mph, shoveling, carrying heavy loads, bicycling fast (14-16 mph), playing basketball, playing soccer, playing tennis, or any activity during which you cannot say more than a few words without taking a breath)",Observation,AIREADI,Clinical Finding,,S,skos:exactMatch,1,,,,,408579009,"10, At least 30 minutes daily 3 or more days a week | 5, Less than 30 minutes daily less than 3 days a week | 0, Rarely or none | 777, Prefer not to say"
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,,1226,Question,dmlhex,,"How often would you say that you engage in daily home exercise? (Examples: stretching, calisthenics, or yoga)",2005200278,2005200278,"How often would you say that you engage in daily home exercise? (Examples: stretching, calisthenics, or yoga)",Observation,AIREADI,Procedure,,S,skos:exactMatch,1,,,,,229075007,"10, Doing daily or almost daily | 5, Irregular; once or twice a week | 0, Rarely or none | 777, Prefer not to say"
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,,1227,Question,dmlsugar,,"When reflecting on your typical eating habits, which of the following options best describes how often you consume simple sugars?",2005200305,2005200305,"When reflecting on your typical eating habits, which of the following options best describes how often you consume simple sugars?",Observation,AIREADI,Procedure,,S,skos:exactMatch,1,,,,,710848001,"10, Rarely eat sweets | 5, Occasionally eat sweets | 0, Frequently eat sweets | 777, Prefer not to say"
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,,1228,Question,dmlgrain,,"In a typical day, how often do you consume whole grains? (Examples: include whole wheat, brown bread, or brown rice).",2005200306,2005200306,"In a typical day, how often do you consume whole grains? (Examples: include whole wheat, brown bread, or brown rice).",Observation,AIREADI,Procedure,,S,skos:exactMatch,1,,,,,710848001,"10, Usually eat whole grain | 5, Rarely eat whole grain | 0, Usually eat white bread or white rice | 777, Prefer not to say"
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,,1231,Question,dmledu,,"How often would you say that you engage in diabetes health education? (Examples: consulting with a dietician, attending support groups, reading books on diabetes, using diabetes-focused websites, watching TV shows on health, or using health-focused apps on your phone or tablet)",2005200307,2005200307,"How often would you say that you engage in diabetes health education? (Examples: consulting with a dietician, attending support groups, reading books on diabetes, using diabetes-focused websites, watching TV shows on health, or using health-focused apps on your phone or tablet)",Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,398773005,"10, Regularly; at least monthly (dietician, support groups, books, websites, apps) | 5, Occasionally; every 2-3 months | 0, Rarely or none | 777, Prefer not to say"
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,,1232,Question,dmlfeet,,How often do you inspect your feet?,2005200308,2005200308,How often do you inspect your feet?,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,47251000175108,"10, Daily or weekly | 5, Monthly | 0, Rarely or none | 777, Prefer not to say"
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,,1233,Question,dmlmd,,Which of the following options best describes you with respect to physician care and medications?,2005200309,2005200309,Which of the following options best describes you with respect to physician care and medications?,Observation,AIREADI,Survey,,S,skos:exactMatch,1,,,,,410119004,"10, 3 or more visits a year to the same doctor. Regular with medicines. | 5, 1-2 visits a year. Forgetting medicines frequently. | 0, Rarely or none. Not taking 1 or more recommended medicines | 777, Prefer not to say"
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlvex,2143,Answer,10,dmlvex_10,At least 30 minutes daily 3 or more days a week,2005200312,2005200312,At least 30 minutes daily 3 or more days a week,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14480-0,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlact,2147,Answer,10,dmlact_10,"Active (stairs, walks, housework)",2005200314,2005200314,"Active (stairs, walks, housework)",Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA16666-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlact,2148,Answer,5,dmlact_5,Somewhat active,2005200315,2005200315,Somewhat active,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA32776-9,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlact,2149,Answer,0,dmlact_0,"Not Active (TV, computer, phone, use lifts)",2005200316,2005200316,"Not Active (TV, computer, phone, use lifts)",Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA32775-1,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlhex,2151,Answer,10,dmlhex_10,Doing daily or almost daily,2005200317,2005200317,Doing daily or almost daily,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA18934-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlhex,2152,Answer,5,dmlhex_5,Irregular; once or twice a week,2005200318,2005200318,Irregular; once or twice a week,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA26457-4,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlsugar,2155,Answer,10,dmlsugar_10,Rarely eat sweets,2005200319,2005200319,Rarely eat sweets,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA10066-1,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlsugar,2156,Answer,5,dmlsugar_5,Occasionally eat sweets,2005200320,2005200320,Occasionally eat sweets,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA6483-7,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlsugar,2157,Answer,0,dmlsugar_0,Frequently eat sweets,2005200321,2005200321,Frequently eat sweets,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA6482-9,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlgrain,2159,Answer,10,dmlgrain_10,Usually eat whole grain,2005200322,2005200322,Usually eat whole grain,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14747-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlgrain,2160,Answer,5,dmlgrain_5,Rarely eat whole grain,2005200323,2005200323,Rarely eat whole grain,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA10066-1,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlgrain,2161,Answer,0,dmlgrain_0,Usually eat white bread or white rice,2005200324,2005200324,Usually eat white bread or white rice,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14747-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlpor,2163,Answer,10,dmlpor_10,Eat small portions and avoid second servings,2005200325,2005200325,Eat small portions and avoid second servings,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14830-6,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlpor,2164,Answer,5,dmlpor_5,Occasionally limit portions,2005200326,2005200326,Occasionally limit portions,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA6483-7,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlpor,2165,Answer,0,dmlpor_0,Rarely or none; eat at buffets and restaurants with large portions,2005200327,2005200327,Rarely or none; eat at buffets and restaurants with large portions,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA10066-1,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlfrveg,2167,Answer,10,dmlfrveg_10,4-5 servings or pieces of fruits and raw vegetables per day,2005200328,2005200328,4-5 servings or pieces of fruits and raw vegetables per day,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA13856-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlfrveg,2168,Answer,5,dmlfrveg_5,1-3 servings or pieces per day,2005200329,2005200329,1-3 servings or pieces per day,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA25000-3,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmledu,2171,Answer,10,dmledu_10,"Regularly; at least monthly (dietician, support groups, books, websites, apps)",2005200330,2005200330,"Regularly; at least monthly (dietician, support groups, books, websites, apps)",Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA18876-5,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmledu,2172,Answer,5,dmledu_5,Occasionally; every 2-3 months,2005200331,2005200331,Occasionally; every 2-3 months,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA6483-7,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlmd,2179,Answer,10,dmlmd_10,3 or more visits a year to the same doctor. Regular with medicines.,2005200332,2005200332,3 or more visits a year to the same doctor. Regular with medicines.,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA19812-9,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlmd,2180,Answer,5,dmlmd_5,1-2 visits a year. Forgetting medicines frequently.,2005200333,2005200333,1-2 visits a year. Forgetting medicines frequently.,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA23695-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlmd,2181,Answer,0,dmlmd_0,Rarely or none. Not taking 1 or more recommended medicines,2005200334,2005200334,Rarely or none. Not taking 1 or more recommended medicines,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA15665-5,
Changed,4/25/2024,Yes,Yes,open-source,Yes,dietary_survey,radio,diet1,2183,Answer,0,diet1_0,Less than 1 time,2005200238,2005200238,Less than 1 time,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA13829-9,
Changed,4/25/2024,Yes,Yes,open-source,Yes,dietary_survey,radio,diet1,2184,Answer,1,diet1_1,1 - 3 times,2005200239,2005200239,1 - 3 times,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA23695-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,dietary_survey,radio,diet2,2187,Answer,0,diet2_0,5 or more,2005200240,2005200240,5 or more,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA26057-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,dietary_survey,radio,diet2,2189,Answer,2,diet2_2,2 or less,2005200241,2005200241,2 or less,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14352-1,
Changed,4/25/2024,Yes,Yes,open-source,Yes,dietary_survey,radio,diet3,2191,Answer,0,diet3_0,5 or more,2005200240,2005200240,5 or more,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA26057-2,
Changed,4/25/2024,Yes,Yes,open-source,Yes,dietary_survey,radio,diet3,2193,Answer,2,diet3_2,2 or less,2005200241,2005200241,2 or less,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA14352-1,
Changed,4/25/2024,Yes,Yes,open-source,Yes,dietary_survey,radio,diet4,2195,Answer,0,diet4_0,Less than 1,2005200242,2005200242,Less than 1,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA13829-9,
Changed,4/25/2024,Yes,Yes,open-source,Yes,dietary_survey,radio,diet5,2201,Answer,2,diet5_2,Less than 1 time,2005200238,2005200238,Less than 1 time,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA13829-9,
Changed,4/25/2024,Yes,Yes,open-source,Yes,dietary_survey,radio,diet6,2203,Answer,0,diet6_0,1 time or less,2005200243,2005200243,1 time or less,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA13829-9,
Changed,4/25/2024,Yes,Yes,open-source,Yes,dietary_survey,radio,diet9,2215,Answer,0,diet9_0,Less than 1,2005200242,2005200242,Less than 1,Meas Value,AIREADI,Answer,,S,skos:exactMatch,1,,,,,LA13829-9,
Changed,4/25/2024,Yes,Yes,open-source,Yes,disposition,yesno,,1724,Question,eos_ds,,Did the subject complete the study?,2005200192,2005200192,Did the subject complete the study?,Observation,AIREADI,Clinical Finding,,S,skos:exactMatch,1,,,,,443729008,
